both_left_handed,both_right_handed,h2h_matches,h2h_win_rate,mixed_handed,month,month_cos,month_sin,p1_age,p1_avg_1st_serve_pct,p1_avg_1st_serve_win_pct,p1_avg_ace_rate,p1_avg_df_rate,p1_career_win_rate,p1_experience,p1_ht,p1_is_lefty,p1_rank_points,p1_recent_form,p1_surface_win_rate,p2_age,p2_avg_1st_serve_pct,p2_avg_1st_serve_win_pct,p2_avg_ace_rate,p2_avg_df_rate,p2_career_win_rate,p2_experience,p2_ht,p2_is_lefty,p2_rank_points,p2_recent_form,p2_surface_win_rate,quarter,surface_clay,surface_grass,surface_hard,tourney_importance,winner,split,player1_name,player2_name
0.0,1.0,0.6989480050004444,-0.7705107175584581,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,0.1311211269480925,0.2248903865609957,2.505094665794713,2.3770285633027965,-1.3445459206239814,0.6081434095788608,0.5796862210877255,1.847758250664332,0.0,1.857775044270238,0.69817843656032,0.5037814567329589,-0.0828185361677743,0.431546172586376,-0.4245456639658204,0.7258190644467171,-0.0192829372022334,-0.0083515204743773,-0.34692148415661,-0.2168845607060922,0.0,-0.1504646303094957,-0.2155470239041922,-0.5650117013802928,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test,Taylor Fritz,Alejandro Davidovich Fokina
0.0,1.0,-0.4909102765657721,-0.1514832335986603,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,-0.1636627110628538,-0.5357768364765243,-1.3725082181566022,-0.3583344442160904,-0.4024115204248039,0.0312946604025541,-1.8832350994600413,0.0911808695666216,0.0,-0.8864871420197512,0.0149963172848169,0.0582958081701492,-1.0195378530044328,0.3688092115622119,2.1418235640945915,0.8660811722939018,-1.3838218559821422,1.715922097158725,-0.559513137172603,-0.2168845607060922,0.0,5.079366963968459,1.152191017471198,2.0006201756479705,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test,Jan-Lennard Struff,Carlos Alcaraz
1.0,0.0,-0.4909102765657721,-0.1514832335986603,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,-0.5812731482450277,0.9141439148695424,1.9450200732596523,2.5487288747482255,-1.095354301026689,-0.5529181153589819,-1.2806197244707465,-1.5057076587040243,1.0,-0.3934647648897187,-0.4404584288988515,-2.4364238237815843,0.8785512890066903,1.4197727509363225,1.2681112058729316,1.06589777058636,-1.0901741139090846,0.4534566991996243,0.0971588576990196,0.5813532340781087,1.0,-0.0637259599653735,0.0124093163250394,0.2417163179621474,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test,Mattia Bellucci,Cameron Norrie
0.0,1.0,-0.4909102765657721,-0.1514832335986603,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,0.6469928434672492,0.1917541885476388,2.7591866402359746,1.2483476017644248,-0.7750847171139233,0.0825413951184785,1.0141611454661676,2.646202514799655,0.0,0.6681653015435915,-0.668185801990686,-0.2188952620467101,-1.8823056448276705,1.4919351696976004,0.7137022693889276,0.2746320259484539,-1.7715003435483132,0.6135300630556825,-1.3012217932506227,0.1024105572075881,0.0,-0.5637488831256072,0.4683219967835028,-2.4372295575901064,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test,Nicolas Jarry,Joao Fonseca
0.0,0.0,1.0955674321891833,0.7770579923410362,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,0.327643685622057,-0.0616389488275483,-0.1255393390126062,1.1588110537475456,-0.1186107033431556,0.8891118839295697,0.769348649376767,0.5702474280478155,0.0,2.343067105382552,0.0149963172848169,0.8325191422241354,2.4315333142885187,-0.4998395675582532,1.3750861454649614,1.1465113147187933,-0.8125525088315075,-0.1510672761530695,2.332408237981459,-0.6958272375766128,1.0,0.7509372379725582,-0.4435033641334238,0.4510404134222781,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test,Andrey Rublev,Adrian Mannarino
0.0,1.0,-0.0942908493770332,-2.008565685478054,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,0.3030783657878111,-0.65301367236983,-1.5501425224558842,-0.6135824428976945,0.9144898439822136,-0.329735706641092,-0.8569057889313982,0.0911808695666216,0.0,-0.0241274440431787,0.2427236903766514,-2.4364238237815843,0.6813472223042357,0.7506615169264359,2.1289609795954787,1.2970795976463678,-1.3258741396200155,0.509066385478933,1.023113613057566,2.1778288236465104,0.0,1.0103028698839038,0.924234677241966,0.6351279500362547,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test,Nuno Borges,Karen Khachanov
0.0,1.0,-0.4909102765657721,-0.1514832335986603,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,0.5732968839645124,-0.0578876353795386,1.6816947304808345,1.2605955870114944,-1.1968122758783284,-0.3389810425448988,0.6516503339491693,-0.7072633945687014,0.0,-0.8650140419705338,0.0149963172848169,-1.0108697483805935,0.853900780668884,-0.5245659777912817,0.0958043821727092,1.0053540295488954,0.4579120617564834,-0.1382030017282134,-0.7106894237617536,1.8585337057328304,0.0,-0.1377089434941836,0.2403656565542713,-0.5978576286822195,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test,Kamil Majchrzak,Arthur Rinderknech
0.0,1.0,-0.4909102765657721,-0.1514832335986603,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,-0.7286650672505014,-0.8069852010288695,-0.8458885632671164,0.2762374439956643,-0.1018997225110182,-0.0768928906643974,-1.2947435223220578,-0.2281968360875075,0.0,0.1854500124371834,-1.1236405481743543,-0.4406481182201973,1.1497068807225654,-0.4767192950441519,-0.6433523023103638,0.5336244720207308,1.0449205353230606,-0.1551411665707175,0.94280121080708,-0.2168845607060922,0.0,0.449903029131193,0.4683219967835028,0.142270599854526,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test,Luciano Darderi,Jordan Thompson
0.0,1.0,-0.0942908493770332,1.705599218280733,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,-0.6058384680792737,0.3422952867610182,2.4305080744996257,2.28275835032474,-1.727258936199053,1.545613895025233,-0.362572864135492,1.049313986529009,0.0,9.274583801269944,2.0645426751113254,1.0561836609508424,0.4101916305883615,0.4791576244959549,-1.6864382294228848,-0.4129651510462364,1.2728642257142189,-0.3933213280917624,-0.1012600184492406,0.1024105572075881,0.0,0.1106017598438915,-0.6714597043626558,-0.9394552726222556,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test,Jannik Sinner,Pedro Martinez
0.0,1.0,0.6989480050004444,-2.008565685478054,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.0104230973590221,-0.1636627110628538,0.2498506531371712,1.6215719097582508,1.7215458932718275,-0.2196390472286494,0.0013861565239771,-0.0942207049605715,-0.2281968360875075,0.0,-0.0447416200904275,-0.4404584288988515,-0.097624168826834,2.87524246436904,0.2607297634598506,1.544532085880438,0.3763806873036985,-0.5728032989159646,1.9903958760972489,3.3494737017754317,0.5813532340781087,0.0,3.846317238488291,1.6081036979296612,1.8471838816796329,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test,Miomir Kecmanovic,Novak Djokovic
